日付,時刻,降水量,気温,露点温度,蒸気圧,湿度,風速,風向,日照時間,降雪,積雪
2024-01-19,2,0.0,3.6,,,,1.1,南西,,,
2024-01-19,3,0.0,9.3,,,,2.8,北北西,,,
2024-01-19,4,0.0,4.6,,,,1.1,南南東,,,
2024-01-19,5,0.0,9.5,,,,4.7,北北西,,,
2024-01-19,6,0.0,8.6,,,,4.9,北西,,,
2024-01-19,7,0.0,8.5,,,,5.1,北北西,0.0,,
2024-01-19,8,0.0,8.7,,,,4.7,北西,0.0,,
2024-01-19,9,0.0,8.6,,,,5.6,北西,0.0,,
2024-01-19,10,0.0,10.1,,,,3.2,北北西,0.0,,
2024-01-19,11,0.0,11.1,,,,1.9,北,0.5,,
2024-01-19,12,0.0,13.0,,,,1.9,南東,1.0,,
2024-01-19,13,0.0,13.6,,,,2.3,北西,1.0,,
2024-01-19,14,0.0,14.0,,,,4.7,北西,1.0,,
2024-01-19,15,0.0,13.5,,,,3.9,北西,1.0,,
2024-01-19,16,0.0,11.6,,,,4.3,北西,1.0,,
2024-01-19,17,0.0,9.6,,,,3.3,北北西,0.0,,
2024-01-19,18,0.0,8.4,,,,3.6,北北西,,,
2024-01-19,19,0.0,8.2,,,,3.6,北西,,,
2024-01-19,20,0.0,7.7,,,,2.4,北西,,,
2024-01-19,21,0.0,7.6,,,,3.1,北西,,,
2024-01-19,22,0.0,7.5,,,,2.4,北北西,,,
2024-01-19,23,0.0,7.1,,,,2.6,北北西,,,
2024-01-20,0,1.0,4.4,,,,1.0,南南東,,,
2024-01-20,1,0.0,6.1,,,,1.9,北西,,,
2024-01-20,2,0.0,5.8,,,,0.7,西北西,,,
2024-01-20,3,0.0,5.2,,,,1.8,北西,,,
2024-01-20,4,0.0,4.9,,,,1.7,北西,,,
2024-01-20,5,0.0,4.7,,,,1.1,西北西,,,
2024-01-20,6,0.0,4.5,,,,0.9,西北西,,,
2024-01-20,7,0.0,4.9,,,,1.0,西北西,0.0,,
2024-01-20,8,0.0,5.2,,,,1.3,西北西,0.0,,
2024-01-20,9,0.0,5.2,,,,0.1,静穏,0.0,,
2024-01-20,10,0.0,5.2,,,,0.9,南東,0.0,,
2024-01-20,11,1.5,5.2,,,,1.4,南南東,0.0,,
2024-01-20,12,1.0,5.0,,,,1.4,東南東,0.0,,
2024-01-20,13,0.5,5.0,,,,0.1,静穏,0.0,,
2024-01-20,14,0.5,5.2,,,,1.9,北北西,0.0,,
2024-01-20,15,0.0,5.2,,,,1.4,北西,0.0,,
2024-01-20,16,0.0,4.9,,,,1.7,北西,0.0,,
2024-01-20,17,1.0,4.3,,,,1.3,西北西,0.0,,
2024-01-20,18,0.0,4.0,,,,1.0,西北西,,,
2024-01-20,19,0.5,3.8,,,,0.7,西北西,,,
2024-01-20,20,0.5,3.6,,,,0.2,静穏,,,
2024-01-20,21,1.0,3.7,,,,0.0,静穏,,,
2024-01-20,22,1.5,3.7,,,,0.2,静穏,,,
2024-01-20,23,2.0,4.0,,,,1.9,南東,,,
2024-01-21,0,0.0,8.2,,,,4.7,北西,,,
2024-01-21,1,1.5,4.4,,,,1.7,南東,,,
2024-01-21,2,1.0,4.4,,,,1.9,南東,,,
2024-01-21,3,1.5,4.4,,,,0.0,静穏,,,
2024-01-21,4,3.0,4.3,,,,0.0,静穏,,,
2024-01-21,5,2.0,4.2,,,,0.8,北北西,,,
2024-01-21,6,2.5,4.2,,,,1.1,北西,,,
2024-01-21,7,2.0,4.2,,,,0.6,西,0.0,,
2024-01-21,8,3.0,4.3,,,,0.1,静穏,0.0,,
2024-01-21,9,3.0,4.7,,,,1.1,北西,0.0,,
2024-01-21,10,2.0,5.2,,,,1.3,北西,0.0,,
2024-01-21,11,1.0,6.4,,,,0.3,西南西,0.0,,
2024-01-21,12,0.5,6.7,,,,1.3,東南東,0.0,,
2024-01-21,13,1.5,7.2,,,,1.8,南南東,0.0,,
2024-01-21,14,0.0,7.0,,,,1.8,東南東,0.0,,
2024-01-21,15,0.0,7.5,,,,0.8,北北東,0.0,,
2024-01-21,16,0.0,6.9,,,,0.3,南南西,0.3,,
2024-01-21,17,0.0,5.9,,,,1.1,西南西,0.0,,
2024-01-21,18,0.0,5.8,,,,1.2,南東,,,
2024-01-21,19,0.0,10.0,,,,5.5,北西,,,
2024-01-21,20,0.0,9.7,,,,7.0,北西,,,
2024-01-21,21,0.0,9.7,,,,5.4,北西,,,
2024-01-21,22,0.0,9.3,,,,4.7,北西,,,
2024-01-21,23,0.0,8.2,,,,5.5,北西,,,
2024-01-22,0,0.0,1.9,,,,0.7,西北西,,,
2024-01-22,1,0.0,7.3,,,,2.7,北西,,,
2024-01-22,2,0.0,5.3,,,,1.3,西北西,,,
2024-01-22,3,0.0,2.6,,,,1.3,北西,,,
2024-01-22,4,0.0,2.0,,,,0.8,北西,,,
2024-01-22,5,0.0,2.3,,,,1.0,西,,,
2024-01-22,6,0.0,2.9,,,,1.1,西北西,,,
2024-01-22,7,0.0,3.3,,,,0.5,南東,0.0,,
2024-01-22,8,0.0,4.4,,,,0.8,西北西,0.1,,
2024-01-22,9,0.0,4.5,,,,0.5,北北東,0.0,,
2024-01-22,10,0.0,6.1,,,,0.1,静穏,0.0,,
2024-01-22,11,0.0,6.2,,,,1.6,南東,0.0,,
2024-01-22,12,0.0,6.9,,,,2.7,東南東,0.0,,
2024-01-22,13,0.0,6.9,,,,1.8,東南東,0.0,,
2024-01-22,14,0.0,7.4,,,,0.9,南南東,0.0,,
2024-01-22,15,0.0,8.1,,,,0.7,北北東,0.0,,
2024-01-22,16,0.0,8.6,,,,0.2,静穏,0.0,,
2024-01-22,17,0.0,7.7,,,,0.5,西南西,0.0,,
2024-01-22,18,0.0,7.1,,,,0.4,南南西,,,
2024-01-22,19,0.0,6.9,,,,0.8,南東,,,
2024-01-22,20,0.0,6.9,,,,0.6,西,,,
2024-01-22,21,0.0,6.3,,,,0.9,西北西,,,
2024-01-22,22,0.0,3.6,,,,1.0,南東,,,
2024-01-22,23,0.0,2.8,,,,0.6,西,,,
2024-01-23,0,0.0,1.6,,,,5.0,北西,,,
2024-01-23,1,0.0,1.5,,,,0.7,西南西,,,
2024-01-23,2,0.0,2.5,,,,1.1,北西,,,
2024-01-23,3,0.0,1.8,,,,1.1,西北西,,,
2024-01-23,4,0.0,0.6,,,,0.3,南南東,,,
2024-01-23,5,0.0,-0.3,,,,0.2,静穏,,,
2024-01-23,6,0.0,0.5,,,,0.4,西南西,,,
2024-01-23,7,0.0,1.0,,,,0.5,北北西,0.0,,
2024-01-23,8,0.0,2.0,,,,0.0,静穏,0.1,,
2024-01-23,9,0.0,3.4,,,,0.6,北,0.2,,
2024-01-23,10,0.0,4.5,,,,0.8,東,0.2,,
2024-01-23,11,0.0,7.2,,,,1.4,南東,1.0,,
2024-01-23,12,0.0,7.6,,,,2.2,東南東,1.0,,
2024-01-23,13,0.0,10.9,,,,6.0,北西,1.0,,
2024-01-23,14,0.0,11.1,,,,5.6,北西,1.0,,
2024-01-23,15,0.0,11.3,,,,4.0,北北西,1.0,,
2024-01-23,16,0.0,9.6,,,,4.6,北北西,1.0,,
2024-01-23,17,0.0,7.2,,,,4.0,北西,0.1,,
2024-01-23,18,0.0,5.7,,,,4.6,北西,,,
2024-01-23,19,0.0,4.5,,,,4.9,北北西,,,
2024-01-23,20,0.0,3.3,,,,2.7,北北西,,,
2024-01-23,21,0.0,3.1,,,,1.5,東南東,,,
2024-01-23,22,0.0,2.3,,,,4.3,北北西,,,
2024-01-23,23,0.0,2.2,,,,4.0,北西,,,
2024-01-24,0,0.0,-0.9,,,,4.0,北北西,,,
2024-01-24,1,0.0,0.6,,,,2.7,西北西,,,
2024-01-24,2,0.0,0.2,,,,1.5,北西,,,
2024-01-24,3,0.0,-2.1,,,,0.8,南南西,,,
2024-01-24,4,0.0,-1.0,,,,1.5,西北西,,,
2024-01-24,5,0.0,-2.3,,,,1.2,西北西,,,
2024-01-24,6,0.0,-0.7,,,,1.6,西南西,,,
2024-01-24,7,0.0,-0.6,,,,1.4,西,0.0,,
2024-01-24,8,0.0,0.0,,,,0.8,北西,0.1,,
2024-01-24,9,0.0,1.3,,,,1.0,西,0.2,,
2024-01-24,10,0.0,1.4,,,,4.8,北北西,0.1,,
2024-01-24,11,0.0,1.7,,,,5.4,北北西,0.1,,
2024-01-24,12,0.0,2.3,,,,5.5,北北西,0.0,,
2024-01-24,13,0.0,2.7,,,,5.2,北北西,0.0,,
2024-01-24,14,0.0,3.2,,,,5.3,北北西,0.4,,
2024-01-24,15,0.0,2.2,,,,6.7,北西,0.7,,
2024-01-24,16,0.0,1.6,,,,6.7,北西,0.4,,
2024-01-24,17,0.0,1.0,,,,6.7,北西,0.0,,
2024-01-24,18,0.0,0.9,,,,7.7,北西,0.0,,
2024-01-24,19,0.0,-0.3,,,,3.9,北北西,,,
2024-01-24,20,0.0,0.3,,,,6.4,北西,,,
2024-01-24,21,0.0,0.0,,,,5.3,北北西,,,
2024-01-24,22,0.0,-0.1,,,,4.8,北北西,,,
2024-01-24,23,0.0,-0.6,,,,3.2,北,,,
2024-01-25,0,0.0,1.0,,,,5.5,北西,,,
2024-01-25,1,0.0,-1.2,,,,2.3,西北西,,,
2024-01-25,2,0.0,-0.8,,,,5.0,北北西,,,
2024-01-25,3,0.0,-1.1,,,,4.1,北西,,,
2024-01-25,4,0.0,-0.7,,,,3.5,北,,,
2024-01-25,5,0.0,-0.6,,,,3.9,北,,,
2024-01-25,6,0.0,-0.5,,,,3.4,北,,,
2024-01-25,7,0.0,-0.7,,,,3.7,北北西,0.0,,
2024-01-25,8,0.0,0.6,,,,4.7,北北西,0.9,,
2024-01-25,9,0.0,2.9,,,,7.8,北西,1.0,,
2024-01-25,10,0.0,4.0,,,,7.5,北西,1.0,,
2024-01-25,11,0.0,4.4,,,,9.3,北北西,1.0,,
2024-01-25,12,0.0,4.8,,,,10.1,北北西,1.0,,
2024-01-25,13,0.0,5.3,,,,9.8,北北西,1.0,,
2024-01-25,14,0.0,5.4,,,,7.5,北北西,1.0,,
2024-01-25,15,0.0,5.1,,,,5.6,北北西,1.0,,
2024-01-25,16,0.0,3.8,,,,6.4,北北西,1.0,,
2024-01-25,17,0.0,2.7,,,,6.4,北西,0.2,,
2024-01-25,18,0.0,2.0,,,,3.5,北,0.0,,
2024-01-25,19,0.0,1.5,,,,5.6,北,,,
2024-01-25,20,0.0,1.1,,,,6.1,北北西,,,
2024-01-25,21,0.0,0.8,,,,7.6,北西,,,
2024-01-25,22,0.0,0.6,,,,6.3,北西,,,
2024-01-25,23,0.0,0.8,,,,5.8,北西,,,
2024-01-26,0,0.0,1.3,,,,4.4,北西,,,
2024-01-26,1,0.0,1.0,,,,5.2,西北西,,,
2024-01-26,2,0.0,1.0,,,,3.5,西北西,,,
2024-01-26,3,0.0,1.0,,,,2.2,西,,,
2024-01-26,4,0.0,1.2,,,,4.2,北西,,,
2024-01-26,5,0.0,1.3,,,,5.5,北西,,,
2024-01-26,6,0.0,1.7,,,,6.1,北西,,,
2024-01-26,7,0.0,1.6,,,,6.3,北西,0.0,,
2024-01-26,8,0.0,2.7,,,,6.8,北西,0.9,,
2024-01-26,9,0.0,4.0,,,,7.9,北西,1.0,,
2024-01-26,10,0.0,5.5,,,,7.7,北西,1.0,,
2024-01-26,11,0.0,6.4,,,,7.5,北西,1.0,,
2024-01-26,12,0.0,8.2,,,,6.5,北西,1.0,,
2024-01-26,13,0.0,8.5,,,,8.7,北西,1.0,,
2024-01-26,14,0.0,8.9,,,,7.1,北西,1.0,,
2024-01-26,15,0.0,8.7,,,,5.9,北西,1.0,,
2024-01-26,16,0.0,7.3,,,,5.3,北西,1.0,,
2024-01-26,17,0.0,6.0,,,,5.4,北西,0.2,,
2024-01-26,18,0.0,5.1,,,,5.5,北西,0.0,,
2024-01-26,19,0.0,3.7,,,,6.6,北西,,,
2024-01-26,20,0.0,2.8,,,,7.2,北西,,,
2024-01-26,21,0.0,2.4,,,,5.1,北西,,,
2024-01-26,22,0.0,1.8,,,,4.2,北西,,,
2024-01-26,23,0.0,1.8,,,,3.2,西北西,,,
2024-01-27,0,0.0,-0.9,,,,0.9,西南西,,,
2024-01-27,1,0.0,0.9,,,,5.8,北西,,,
2024-01-27,2,0.0,0.3,,,,5.9,北西,,,
2024-01-27,3,0.0,0.6,,,,6.3,北西,,,
2024-01-27,4,0.0,-0.2,,,,3.0,北,,,
2024-01-27,5,0.0,-0.7,,,,1.5,北北東,,,
2024-01-27,6,0.0,-2.6,,,,0.6,西北西,,,
2024-01-27,7,0.0,-3.8,,,,0.7,西北西,0.0,,
2024-01-27,8,0.0,-1.6,,,,0.9,東南東,0.9,,
2024-01-27,9,0.0,0.9,,,,1.9,東南東,1.0,,
2024-01-27,10,0.0,2.4,,,,2.5,東南東,1.0,,
2024-01-27,11,0.0,4.5,,,,3.1,東南東,1.0,,
2024-01-27,12,0.0,6.2,,,,2.6,東南東,1.0,,
2024-01-27,13,0.0,7.6,,,,2.5,東南東,1.0,,
2024-01-27,14,0.0,8.9,,,,1.9,南東,1.0,,
2024-01-27,15,0.0,9.3,,,,2.3,南東,1.0,,
2024-01-27,16,0.0,7.3,,,,1.3,南東,1.0,,
2024-01-27,17,0.0,5.9,,,,1.6,西北西,0.1,,
2024-01-27,18,0.0,5.4,,,,5.4,北西,0.0,,
2024-01-27,19,0.0,4.7,,,,4.1,西北西,,,
2024-01-27,20,0.0,3.4,,,,4.0,北西,,,
2024-01-27,21,0.0,3.4,,,,3.9,北西,,,
2024-01-27,22,0.0,2.9,,,,4.6,北西,,,
2024-01-27,23,0.0,1.9,,,,1.8,西,,,
2024-01-28,0,0.0,2.3,,,,3.7,北西,,,
2024-01-28,1,0.0,-1.9,,,,0.4,西,,,
2024-01-28,2,0.0,-2.1,,,,0.8,西南西,,,
2024-01-28,3,0.0,-2.2,,,,0.5,西,,,
2024-01-28,4,0.0,-2.9,,,,1.0,北西,,,
2024-01-28,5,0.0,-3.7,,,,0.2,静穏,,,
2024-01-28,6,0.0,-4.4,,,,0.3,西,,,
2024-01-28,7,0.0,-4.4,,,,0.0,静穏,0.0,,
2024-01-28,8,0.0,-1.5,,,,2.2,北北西,0.8,,
2024-01-28,9,0.0,1.7,,,,0.8,東北東,1.0,,
2024-01-28,10,0.0,3.3,,,,2.2,東南東,1.0,,
2024-01-28,11,0.0,5.2,,,,2.3,東南東,1.0,,
2024-01-28,12,0.0,5.8,,,,1.1,北東,1.0,,
2024-01-28,13,0.0,8.8,,,,1.8,東南東,1.0,,
2024-01-28,14,0.0,9.8,,,,1.7,南南東,1.0,,
2024-01-28,15,0.0,9.0,,,,1.2,南南東,0.9,,
2024-01-28,16,0.0,9.1,,,,2.7,北西,0.2,,
2024-01-28,17,0.0,7.1,,,,3.6,西北西,0.1,,
2024-01-28,18,0.0,6.3,,,,3.3,西北西,0.0,,
2024-01-28,19,0.0,5.4,,,,5.6,北西,,,
2024-01-28,20,0.0,4.8,,,,5.0,北西,,,
2024-01-28,21,0.0,4.1,,,,3.4,北西,,,
2024-01-28,22,0.0,4.1,,,,4.8,北西,,,
2024-01-28,23,0.0,3.7,,,,4.2,北西,,,
2024-01-29,0,0.0,2.9,,,,1.3,西北西,,,
2024-01-29,1,0.0,2.6,,,,5.1,北西,,,
2024-01-29,2,0.0,2.2,,,,5.1,北西,,,
2024-01-29,3,0.0,1.3,,,,3.9,北西,,,
2024-01-29,4,0.0,1.2,,,,4.5,北西,,,
2024-01-29,5,0.0,-1.8,,,,0.8,南西,,,
2024-01-29,6,0.0,-1.4,,,,0.1,静穏,,,
2024-01-29,7,0.0,-2.0,,,,0.8,西南西,0.0,,
2024-01-29,8,0.0,0.4,,,,1.6,北,1.0,,
2024-01-29,9,0.0,2.6,,,,2.6,北北東,1.0,,
2024-01-29,10,0.0,4.2,,,,1.1,東南東,1.0,,
2024-01-29,11,0.0,4.9,,,,1.5,東南東,1.0,,
2024-01-29,12,0.0,7.2,,,,1.3,南東,1.0,,
2024-01-29,13,0.0,9.1,,,,1.3,南南東,1.0,,
2024-01-29,14,0.0,9.9,,,,1.1,南東,1.0,,
2024-01-29,15,0.0,9.9,,,,1.1,南東,1.0,,
2024-01-29,16,0.0,8.1,,,,0.7,南,1.0,,
2024-01-29,17,0.0,4.2,,,,0.8,西,0.2,,
2024-01-29,18,0.0,3.0,,,,0.2,静穏,0.0,,
2024-01-29,19,0.0,3.4,,,,1.3,北西,,,
2024-01-29,20,0.0,2.9,,,,1.3,北西,,,
2024-01-29,21,0.0,3.0,,,,2.4,北西,,,
2024-01-29,22,0.0,3.1,,,,1.8,西北西,,,
2024-01-29,23,0.0,3.2,,,,1.2,北西,,,
2024-01-30,0,0.0,1.0,,,,1.3,北西,,,
2024-01-30,1,0.0,3.0,,,,2.4,北西,,,
2024-01-30,2,0.0,2.8,,,,0.7,西,,,
2024-01-30,3,0.0,1.8,,,,1.7,北西,,,
2024-01-30,4,0.0,0.9,,,,1.0,西北西,,,
2024-01-30,5,0.0,0.7,,,,0.9,西北西,,,
2024-01-30,6,0.0,-0.5,,,,1.2,西,,,
2024-01-30,7,0.0,-0.5,,,,1.3,西南西,0.0,,
2024-01-30,8,0.0,1.8,,,,2.1,西北西,0.8,,
2024-01-30,9,0.0,3.4,,,,0.7,北西,1.0,,
2024-01-30,10,0.0,6.1,,,,0.5,東南東,1.0,,
2024-01-30,11,0.0,8.0,,,,2.3,東南東,1.0,,
2024-01-30,12,0.0,10.6,,,,2.2,東南東,1.0,,
2024-01-30,13,0.0,10.5,,,,1.7,東,1.0,,
2024-01-30,14,0.0,10.9,,,,1.0,北,1.0,,
2024-01-30,15,0.0,11.7,,,,0.9,南南東,1.0,,
2024-01-30,16,0.0,9.5,,,,0.8,南,1.0,,
2024-01-30,17,0.0,5.8,,,,0.5,南南西,0.2,,
2024-01-30,18,0.0,3.5,,,,0.9,西,0.0,,
2024-01-30,19,0.0,3.9,,,,0.8,西南西,,,
2024-01-30,20,0.0,3.4,,,,1.1,西北西,,,
2024-01-30,21,0.0,1.9,,,,1.1,西北西,,,
2024-01-30,22,0.0,1.7,,,,1.3,北西,,,
2024-01-30,23,0.0,1.3,,,,1.9,北西,,,
2024-01-31,0,0.0,6.3,,,,1.5,西,,,
2024-01-31,1,0.0,0.8,,,,1.2,西北西,,,
2024-01-31,2,0.0,1.0,,,,1.1,北西,,,
2024-01-31,3,0.0,-0.2,,,,1.4,北西,,,
2024-01-31,4,0.0,-0.4,,,,1.0,北西,,,
2024-01-31,5,0.0,-1.9,,,,0.4,北西,,,
2024-01-31,6,0.0,-2.3,,,,0.3,西,,,
2024-01-31,7,0.0,-2.1,,,,0.3,南南東,0.0,,
2024-01-31,8,0.0,0.6,,,,0.5,北北西,0.5,,
2024-01-31,9,0.0,3.4,,,,0.7,北,0.7,,
2024-01-31,10,0.0,6.1,,,,2.3,東南東,0.8,,
2024-01-31,11,0.0,7.9,,,,2.3,東南東,0.9,,
2024-01-31,12,0.0,9.5,,,,2.1,東,0.9,,
2024-01-31,13,0.0,10.8,,,,2.8,東南東,1.0,,
2024-01-31,14,0.0,11.1,,,,1.7,東南東,1.0,,
2024-01-31,15,0.0,11.8,,,,0.9,東北東,0.6,,
2024-01-31,16,0.0,11.0,,,,0.6,西南西,0.0,,
2024-01-31,17,0.0,9.7,,,,0.8,西,0.0,,
2024-01-31,18,0.0,6.7,,,,1.7,西北西,0.0,,
2024-01-31,19,0.0,6.2,,,,0.2,静穏,,,
2024-01-31,20,0.0,7.1,,,,1.1,西北西,,,
2024-01-31,21,0.0,7.0,,,,2.5,北西,,,
2024-01-31,22,0.0,6.9,,,,1.4,北,,,
2024-01-31,23,0.0,6.2,,,,1.4,西北西,,,
2024-02-01,0,0.0,2.1,,,,6.5,北北西,,,
2024-02-01,1,0.0,6.1,,,,1.1,南東,,,
2024-02-01,2,0.0,4.8,,,,0.5,南,,,
2024-02-01,3,0.0,5.6,,,,2.2,北西,,,
2024-02-01,4,0.5,5.9,,,,0.7,南,,,
2024-02-01,5,0.0,4.5,,,,0.9,西南西,,,
2024-02-01,6,0.0,3.8,,,,1.1,西北西,,,
2024-02-01,7,0.0,2.9,,,,0.9,西北西,0.0,,
2024-02-01,8,0.0,4.6,,,,0.3,北,0.6,,
2024-02-01,9,0.0,6.5,,,,0.7,東北東,0.8,,
2024-02-01,10,0.0,8.6,,,,2.5,東南東,0.9,,
2024-02-01,11,0.0,13.3,,,,8.9,北西,0.8,,
2024-02-01,12,0.0,14.5,,,,8.3,北西,1.0,,
2024-02-01,13,0.0,15.0,,,,9.8,北西,1.0,,
2024-02-01,14,0.0,14.4,,,,9.4,北西,1.0,,
2024-02-01,15,0.0,11.8,,,,8.3,北西,0.7,,
2024-02-01,16,0.0,9.5,,,,8.0,北西,0.5,,
2024-02-01,17,0.0,8.0,,,,8.2,北西,0.0,,
2024-02-01,18,0.0,6.2,,,,8.0,北北西,0.0,,
2024-02-01,19,0.0,5.2,,,,9.1,北西,,,
2024-02-01,20,0.0,4.8,,,,8.3,北西,,,
2024-02-01,21,0.0,4.6,,,,5.5,北北西,,,
2024-02-01,22,0.0,3.6,,,,5.0,北北西,,,
2024-02-01,23,0.0,2.6,,,,5.0,北西,,,
2024-02-02,0,0.0,0.7,,,,7.4,北西,,,
2024-02-02,1,0.0,1.6,,,,5.8,北北西,,,
2024-02-02,2,0.0,1.6,,,,6.9,北西,,,
2024-02-02,3,0.0,1.3,,,,8.2,北西,,,
2024-02-02,4,0.0,0.9,,,,6.6,北西,,,
2024-02-02,5,0.0,0.6,,,,5.3,北北西,,,
2024-02-02,6,0.0,0.3,,,,6.9,北北西,,,
2024-02-02,7,0.0,0.4,,,,5.3,北西,0.0,,
2024-02-02,8,0.0,0.9,,,,5.7,北北西,0.0,,
2024-02-02,9,0.0,1.5,,,,5.4,北北西,0.0,,
2024-02-02,10,0.0,2.7,,,,4.0,北北西,0.0,,
2024-02-02,11,0.0,4.4,,,,2.6,北北東,0.0,,
2024-02-02,12,0.0,5.1,,,,3.3,東南東,0.0,,
2024-02-02,13,0.0,5.5,,,,2.2,東南東,0.0,,
2024-02-02,14,0.0,6.3,,,,2.1,東南東,0.0,,
2024-02-02,15,0.0,7.3,,,,2.1,東南東,0.4,,
2024-02-02,16,0.0,6.1,,,,1.8,南東,0.9,,
2024-02-02,17,0.0,4.5,,,,1.2,西北西,0.2,,
2024-02-02,18,0.0,2.6,,,,0.1,静穏,0.0,,
2024-02-02,19,0.0,3.4,,,,5.1,北北西,,,
2024-02-02,20,0.0,2.6,,,,6.2,北北西,,,
2024-02-02,21,0.0,1.9,,,,6.7,北北西,,,
2024-02-02,22,0.0,1.5,,,,6.9,北西,,,
2024-02-02,23,0.0,1.2,,,,7.1,北西,,,
2024-02-03,0,0.0,4.6,,,,1.3,北北西,,,
2024-02-03,1,0.0,0.2,,,,6.8,北北西,,,
2024-02-03,2,0.0,0.0,,,,5.4,北北西,,,
2024-02-03,3,0.0,0.3,,,,5.2,北北西,,,
2024-02-03,4,0.0,-0.2,,,,3.9,北北西,,,
2024-02-03,5,0.0,-0.6,,,,3.8,北北西,,,
2024-02-03,6,0.0,-0.2,,,,5.0,北西,,,
2024-02-03,7,0.0,0.2,,,,3.8,北西,0.0,,
2024-02-03,8,0.0,0.2,,,,2.2,南西,1.0,,
2024-02-03,9,0.0,1.8,,,,2.5,南東,1.0,,
2024-02-03,10,0.0,3.4,,,,3.0,南東,1.0,,
2024-02-03,11,0.0,5.1,,,,1.9,東南東,1.0,,
2024-02-03,12,0.0,6.6,,,,2.0,東南東,1.0,,
2024-02-03,13,0.0,7.5,,,,1.6,東,1.0,,
2024-02-03,14,0.0,8.6,,,,0.9,南西,1.0,,
2024-02-03,15,0.0,9.9,,,,0.8,南南東,1.0,,
2024-02-03,16,0.0,8.8,,,,1.2,南東,0.8,,
2024-02-03,17,0.0,6.5,,,,0.8,西南西,0.0,,
2024-02-03,18,0.0,5.8,,,,0.8,西北西,0.0,,
2024-02-03,19,0.0,6.1,,,,1.3,北西,,,
2024-02-03,20,0.0,5.8,,,,2.4,北北西,,,
2024-02-03,21,0.0,5.3,,,,1.9,北西,,,
2024-02-03,22,0.0,5.2,,,,2.0,北北西,,,
2024-02-03,23,0.0,4.7,,,,1.6,北西,,,
2024-02-04,0,0.0,3.5,,,,3.9,北北西,,,
2024-02-04,1,0.0,4.3,,,,1.9,北,,,
2024-02-04,2,0.0,3.2,,,,0.1,静穏,,,
2024-02-04,3,0.0,2.7,,,,0.4,北西,,,
2024-02-04,4,0.0,2.0,,,,0.5,南南西,,,
2024-02-04,5,0.0,1.9,,,,1.6,南,,,
2024-02-04,6,0.0,1.7,,,,0.7,南南西,,,
2024-02-04,7,0.0,1.9,,,,0.5,西,0.0,,
2024-02-04,8,0.0,2.5,,,,1.3,北北西,0.0,,
2024-02-04,9,0.0,2.7,,,,4.6,北北西,0.0,,
2024-02-04,10,0.0,5.1,,,,2.9,北北西,0.0,,
2024-02-04,11,0.0,4.8,,,,2.9,南東,0.0,,
2024-02-04,12,0.0,5.0,,,,2.7,東南東,0.0,,
2024-02-04,13,0.0,6.3,,,,3.6,東南東,0.6,,
2024-02-04,14,0.0,6.5,,,,2.5,東南東,0.2,,
2024-02-04,15,0.0,6.8,,,,1.8,南東,0.0,,
2024-02-04,16,0.0,7.0,,,,1.5,南南西,0.0,,
2024-02-04,17,0.0,6.4,,,,4.3,北西,0.0,,
2024-02-04,18,0.0,5.8,,,,5.4,北西,0.0,,
2024-02-04,19,0.0,5.1,,,,5.8,北北西,,,
2024-02-04,20,0.0,4.7,,,,5.7,北北西,,,
2024-02-04,21,0.0,4.4,,,,6.1,北西,,,
2024-02-04,22,0.0,4.1,,,,5.0,北北西,,,
2024-02-04,23,0.0,3.8,,,,3.9,北北西,,,
2024-02-05,0,0.0,-0.2,,,,,,,,
2024-02-05,1,0.0,3.3,,,,4.0,北北西,,,
2024-02-05,2,0.0,3.0,,,,4.2,北,,,
2024-02-05,3,0.0,2.5,,,,4.9,北西,,,
2024-02-05,4,0.0,1.9,,,,3.2,北,,,
2024-02-05,5,0.0,1.9,,,,3.6,北北西,,,
2024-02-05,6,0.0,2.2,,,,2.5,北北東,,,
2024-02-05,7,0.0,2.5,,,,2.6,北,0.0,,
2024-02-05,8,0.0,3.1,,,,2.2,北北東,0.0,,
2024-02-05,9,0.0,3.0,,,,0.3,南東,0.0,,
2024-02-05,10,0.0,3.6,,,,1.5,北,0.0,,
2024-02-05,11,0.0,0.5,,,,2.8,北西,0.0,,
2024-02-05,12,1.5,0.0,,,,0.5,西北西,0.0,,
2024-02-05,13,2.5,0.1,,,,0.0,静穏,0.0,,
2024-02-05,14,2.0,0.0,,,,0.0,静穏,0.0,,
2024-02-05,15,2.5,0.0,,,,0.0,静穏,0.0,,
2024-02-05,16,3.0,0.2,,,,,,0.0,,
2024-02-05,17,3.0,0.0,,,,,,0.0,,
2024-02-05,18,3.5,0.4,,,,,,0.0,,
2024-02-05,19,2.5,0.6,,,,,,,,
2024-02-05,20,5.0,0.0,,,,,,,,
2024-02-05,21,5.0,0.0,,,,,,,,
2024-02-05,22,0.5,-0.1,,,,,,,,
2024-02-05,23,0.0,0.3,,,,,,,,
2024-02-06,0,0.0,0.4,,,,1.7,北,,,
2024-02-06,1,0.0,-0.1,,,,0.0,静穏,,,
2024-02-06,2,0.0,-0.1,,,,0.0,静穏,,,
2024-02-06,3,0.0,-0.2,,,,0.0,静穏,,,
2024-02-06,4,0.0,0.0,,,,0.0,静穏,,,
2024-02-06,5,0.0,0.2,,,,0.0,静穏,,,
2024-02-06,6,0.0,1.5,,,,,,,,
2024-02-06,7,0.0,0.5,,,,1.9,南南西,0.0,,
